id,created_at,class ,text
6.09E+17,6/12/2015 8:23,,"Robbery at 0322 hrs in the 1900 b/o Calvert St NW. LOF B/M 5'8"", stocky build, dark clothing;;B/M 6’, dark clothing CALL 911 W/ EVENT #I201…"
6.09E+17,6/12/2015 6:45,,U.S. Park Police reports that Northbound Baltimore / Washington Parkway between New York Ave. and 495 has reopened to traffic. Delays shoul…
6.09E+17,6/12/2015 6:45,,Robbery at 0133 hrs in the 1400 b/o Euclid St NW LOF 2 B/M’s wearing black hoodies CALL 911 W/ EVENT #I20150322661
6.09E+17,6/12/2015 6:07,,"Robbery at 0102 hrs in the 1300 b/o R St NW LOF B/M medium complex wearing black clothing; B/M 5'6"" wearing black clothing CALL 911 W/ EVEN…"
6.09E+17,6/12/2015 5:37,,DDOT reports that due to a vehicle accident on Suitland Pkwy at Firth Sterling SE; Inbound Suitland Pkwy (Westbound ) has been blocked at S…
6.09E+17,6/12/2015 5:37,,"On behalf of the Baltimore County Police Department, a Silver Alert is being issued for a missing 69 year old white female.Missing Subject:…"
6.09E+17,6/12/2015 5:25,,"Robbery at 0017 hrs in the 2700 b/o 4th Street NE LOF B/M, 5'10-5'11, NO FACIAL HAIR, WEARING GRAY HOODED, SHORT JEANS, BLK SHOES. CALL 911…"
6.09E+17,6/12/2015 5:25,,Correction: U.S. Park Police reports that the Baltimore / Washington Parkway is blocked Northbound between New York Ave. and 495. All South…
6.09E+17,6/12/2015 5:25,,MPD is on the scene of a shooting in the 4200 b/o Barnaby Street SE CALL 911 W/ EVENT #
6.09E+17,6/12/2015 5:25,,"Robbery Force &amp; Violence at 0054 hours in the 1300 b/o H Street, NE. LOF 2 females wearing pink shirts and 3 males (1 w/ dredlocks and an o…"
6.09E+17,6/12/2015 5:07,,DDOT reports a traffic accident on Firth Sterling and Suitland Parkway. Intersection blocked in all directions. Westbound Suitland Parkway …
6.09E+17,6/12/2015 4:22,,Park Police reports the GW park way closed at New York Ave at 50 split to 495 ( North Bound) due to police activity at this time.
6.09E+17,6/12/2015 3:07,,7D is investigating a Stabbing at 2236 hours in the 2600 Martin Luther King Ave SE. CALL 911 W/ EVENT #
6.09E+17,6/12/2015 2:56,,The 3300-3500 b/o Minnesota Ave SE has reopened.
6.09E+17,6/12/2015 2:40,,Armed Carjacking at 2154 hrs at Florida ave NE/Trinidad Ave NE LOF 2 B/M’s wearing all black clothing and a ski mask armed w/ a gun CALL 91…
6.09E+17,6/12/2015 1:37,,Pepco reports a power outage affecting 2500 customers in the area of Glover Park and Burleith/Hillandale is restored.
6.09E+17,6/12/2015 1:08,,"Robbery (Force and Violence)_2040hrs_11th Street &amp; Vermont Ave NW. LoF: 2 B/Ms, 18-20 years of age: (S1) red shirt, 5'10, shaved head; (S2)…"
6.09E+17,6/11/2015 23:17,,The 3300-3500 b/o Minnesota Ave SE is closed in both direction due to DC Fire activity. Avoid the area.
6.09E+17,6/11/2015 22:08,,Pepco reports a power outage affecting 2500 customers in the area of Glover Park and Burleith/Hillandale due to a tripped feeder issue. Cre…
6.09E+17,6/11/2015 18:56,,"Robbery (Gun) at 1409 hrs in the 1300 b/o Downing Street NE. LOF 2 B/M’s, early 20’s. S-1: 5'6, dreads, heavy set, black shirt, jeans, glas…"
6.09E+17,6/11/2015 18:24,,"NWS reports the temperature is 88° w/ a heat index of 96°. The Heat Emergency Plan has been activated. DDOT, DHS, FEMS, MPD, OUC, DPW, WMAT…"
6.09E+17,6/11/2015 17:37,,The following streets will be closed from 2pm to 4pm today due to police activity: Foxhall Rd between Garfield St and Edmunds St NW. No tru…
6.09E+17,6/11/2015 16:49,,DC WATER reports the 1500 b/o Kingman Pl between P St and Q St NW have reopened.
6.09E+17,6/11/2015 16:02,,"DDOT reports a motor vehicle accident at 17th &amp; Constitution Ave, NW. Eastbound Constitution has 1 lane getting by w/ 2 lanes blocked. DDOT…"
6.09E+17,6/11/2015 13:38,,DC WATER reports the 1500 b/o Kingman Pl between P St and Q St NW will be closed for 6 to 8 hours for repairs. Please avoid the area.
6.09E+17,6/11/2015 7:34,,":Robbery Snatch, 0307 hours, 700 b/o Park Road, NW LOF a B/M, 23-25 years of age, slim build, w /a goatee, medium complexion, wearing a whi…"
6.09E+17,6/11/2015 5:41,,Stabbing at 0055 hrs in the 1400 b/o Saratoga Ave NE LOF 1 B/F med complexion heavy set CALL 911 W/ EVENT # I20150320494
6.09E+17,6/11/2015 4:22,,"Robbery at 2863 Alabama Ave., SE at 2100 hrs. LOF S1 B/M, 20-21, 5'6,145, red shirt, blonde hair and S2 B/M wearing dark clothes CALL 911 W…"
6.09E+17,6/10/2015 22:08,,The 2600/2700 b/o Martin Luther King Jr. Ave SE has reopened.
6.09E+17,6/10/2015 21:51,,Martin Luther King Ave SE is closed in both directions at Pomeroy Ave (2600/2700 block) due to a vehicle fire. Please take an alternate rou…
6.09E+17,6/10/2015 21:35,,"Armed carjacking at 1640 hours in the 1800 b/o E Street NE. LOF 2 B/M’s, 25 years old, dreads, S-1 wearing a green shirt. LOF a ‘98 gold To…"
6.09E+17,6/10/2015 21:07,,"Robbery of Establishment at 1630 hrs in the 1500 b/o 7th Street NW. LOF B/M, slim build, 6'2"", green hat, gray jacket, sunglasses, blue jea…"
6.09E+17,6/10/2015 20:47,,"Robbery Gun at 1612 hours. 4100 b/o Hunt Pl, NE. LOF 2 B/M’s 15-17 YOA. S-1, 5'9"" dark complexion w/ a fade haircut armed w/ a handgun. CAL…"
6.09E+17,6/10/2015 20:07,,MPD reports 3600 b/o Upton St. NW has been reopened.
6.09E+17,6/10/2015 19:43,,"Robbery Gun of an Establishment at 1511 hrs in the 700 b/o Newton Place NW. LOF a B/M, 5'8-5'9, dark complexion, long sleeve gray shirt arm…"
6.09E+17,6/10/2015 14:42,,MPD reports a downed tree struck a power line at the 3600 b/o Upton St. NW. Reno Rd between Van Ness and Tilden St NW are closed. Please av…
6.09E+17,6/10/2015 12:04,,"Pepco reports that power has been completely restored to the Lamond Riggs, Queens Chapel and Fort Totten neighborhoods."
6.09E+17,6/10/2015 12:04,,U.S. Park Police reports that inbound Suitland Parkway is blocked at Naylor Rd. (Prince George’s County) due to a tree down in the roadway.…
6.09E+17,6/10/2015 10:52,,Power has been restored to the majority of the customers affected by the tripped feeder in the Upper NE Area.Currently 180 customers remain…
6.09E+17,6/10/2015 10:13,,"Pepco reports a power outage in the Queens Chapel, Lamond Riggs and Fort Totten neighborhoods. Pepco reports the outage is a result of trip…"
6.09E+17,6/10/2015 8:53,,Maryland Department of Transportation reports a tractor trailer accident on the Outer Loop of 495 at Pennsylvania Ave. (Forestville MD). Du…
6.09E+17,6/10/2015 7:41,,Robbery/Armed at the ZMART 0230 hrs in the 1800 blk of Benning RD NE LOF a B/M’s AKA Ernie wearing dark blue jeans w/ reb/blue jacketlast s…
6.09E+17,6/10/2015 7:00,,7D is working a confirmed shooting at 9th St SE/ Barnaby Terr SE. 1 adult male shot in left arm CALL 911 W/ EVENT #
6.09E+17,6/10/2015 5:41,,"Stabbing at 0109 hrs., in the 4900 blk of Jay St., NE. No Lookout at this time CALL 911 W/ EVENT # I20150318170"
6.08E+17,6/10/2015 0:27,,"Stabbing at 1939 hrs in the 4900 b/o North Capitol Street NW (D/V related). LOF: B/F, 43 years of age, wearing a pink top and gray pants CA…"
6.08E+17,6/9/2015 23:16,,"Robbery at 1835 hours at 49th and Central Ave NE. LOF 3 B/M’s all wearing blue jeans, (S-1) 5'9, chubby, white shirt, (S-2) Faded hi-top ha…"
6.08E+17,6/9/2015 22:52,,"7D is investigating a Robbery at 1807 hrs in the 2300 b/o Good Hope Court SE. LOF 3 B/M’s: (S1) grey hat, dark complexion, 5'8, heavy build…"
6.08E+17,6/9/2015 6:51,,"Robbery at 0155 hrs in the 1200 b/o 5 Street NW LOF B/M,20s, blu/ieans,blk/jack in stolen 03 toyota Va tags XGM9782. CALL 911 W/ EVENT #I20…"
6.08E+17,6/9/2015 3:58,,DC Water reports the main has been repaired and DC school security reports that Turner Elementary school is back open.
6.08E+17,6/9/2015 1:23,,"NWS has canceled the Severe Thunderstorm Warning. There are still storms in the DC area, but none of these storms are strong enough to meet…"
6.08E+17,6/9/2015 1:23,,"Robbery in the 1400 blk of N St NW, LOF (1) B/M’s. S-1 H/M, 25-35, 5'9-5'10"" SLIM BUILD, BLACK COAT, BLACK PANTS,AFRO, LAST SEEN ON A BLACK…"
6.08E+17,6/8/2015 23:53,,"NWS has issued a Severe Thunderstorm Warning for DC. At 7:15 PM, a severe storm capable of producing winds of over 60 mph was located over …"
6.08E+17,6/8/2015 23:22,,"Missing Person, at 1850 hrs at 200 b/o Underwood ST NW LOF: B/M 5'9"", 150 lbs, black and white beard, grey cap, wearing fannie pack on wais…"
6.08E+17,6/8/2015 23:22,,"Robbery gun, at 1833 hrs at 5000 1st ST NW LOF: B/M black hoodie 5'10"" CALL 911 W/ EVENT #I20150315146"
6.08E+17,6/8/2015 23:22,,Due to police activity the road is closed in the 900 b/o 1st street N.W. Please avoid area.
6.08E+17,6/8/2015 23:22,,Robbery Force and Violence in the 1200 b/o U Street. Suspect in Custody. CALL 911 W/ EVENT # I20150313326
6.08E+17,6/8/2015 22:22,,"7D is investigating a stabbing in the 3300 B/O 14th Pl, SE CALL 911 W/ EVENT # I20150315024"
6.08E+17,6/8/2015 22:13,,NWS has issued a Severe Thunderstorm Warning for the easternmost portion of DC and Prince George’s County. The storm that has been passing …
6.08E+17,6/8/2015 21:09,,"NWS has issued a Tornado Watch for the entire DC metro area, effective from now until 8:00 PM. By definition, a Tornado Watch includes a Se…"
6.08E+17,6/8/2015 20:37,,Shooting at 1556 in the 5000 b/o Hanna Place SE. Unknown Lookout. CALL 911 W/ EVENT # I20150314750
6.08E+17,6/8/2015 19:19,,DDOT reports the overturned vehicle on I-695 westbound has been cleared and all road closures associated w/ this incident have been reopene…
6.08E+17,6/8/2015 18:37,,DDOT reports an overturned vehicle westbound (inbound) on I- 695 at the 8th Street exit ramp. All Westbound traffic is getting by in left s…
6.08E+17,6/8/2015 15:37,,DC Water reports that the 3900 b/o Military Rd. between Reno Rd. &amp; 39th St NW will be closed for 6-8 hours due to water service repairs. Pl…
6.08E+17,6/8/2015 15:05,,Pepco reports the 1800 b/o Corcoran St NE is closed due o service work. Estimated time of reopening is 3pm. Please avoid the area.
6.08E+17,6/8/2015 14:38,,DDOT reports a correction in location of the motor vehicle accident is at the intersection of Malcom X SE and South Capitol St. One southbo…
6.08E+17,6/8/2015 14:18,,DDOT reports a motor vehicle accident at Overlook Dr. at the Bolling Air Force South Gate . There are no street closures to report at this …
6.08E+17,6/8/2015 11:22,,"DDOT reports the West Bound Alabama Ave lane #2 will be blocked between 18th Street and Stanton Rd, SE due to Water Main Break. WASA is on …"
6.08E+17,6/8/2015 11:07,,WASA reports a Water Main Break in the 1800 b/o Alabama Ave and Stanton Road SE. WASA is on scene. No street closures to report at this tim…
6.08E+17,6/8/2015 10:52,,DCPS reports Turner Elementary School is closed due to a Water Main Break in the 1800 b/o Alabama Ave and Stanton Road SE.WASA is en route …
6.08E+17,6/8/2015 3:07,,Robbery/Armed at 2204 hrs in the 1200 blk Queen ST NE LOF 3 B/M’s 15yrs old 1 armed w/ a possible BB gun CALL 911 W/ EVENT # I20150313398
6.08E+17,6/8/2015 1:53,,Stabbing at 2125 hrs in the 1400 b/o T St NW. Possible suspect on scene. CALL 911 W/ EVENT # I20150313326
6.08E+17,6/8/2015 1:53,,"Robbery in the 4300 blk of Wisconsin Ave NW, LOF (2) H/M’s. S-1 H/M, 20’S, 5'9-5'10"" SLIM BUILD, BLUE COAT AND JEANS CALL 911 W/ EVENT # I2…"
6.08E+17,6/7/2015 22:52,,"Missing person at 1619 hrs in the 1000 b/o Brentwood Ave NE. LOF B/F, 65 years old, red long hair, blue and white dress, gray converse snea…"
6.08E+17,6/7/2015 22:11,,MPD reports the road closure from the 1800 block to the 2100 b/o Benning RD NE has been reopened.
6.08E+17,6/7/2015 21:22,,MPD reports a road closure from the 1800 block to the 2100 b/o Benning RD NE at this time due to police activity. Avoid area.
6.08E+17,6/7/2015 20:52,,Shooting_1620 hrs_ 21st Street &amp; Benning Road NE. LOF a Older model Green Toyota w/ heavy tinted windows. CALL 911 W/ EVENT # I20150312770
6.08E+17,6/7/2015 17:57,,Capitol Police report that the police activity at 1st and E. Capital St SE is clear and all related street closures are open.
6.08E+17,6/7/2015 16:52,,"US Capitol Police report police activity at 1st and East Capital St. SE., 1st Street is closed from East Capital St. to Independence Ave. S…"
6.08E+17,6/7/2015 16:07,,"The Silver Alert for Mr. William Jerome Gillespie, a 71 year-old B/M reported missing from Bowie, MD, has been cancelled. He has been locat…"
6.08E+17,6/7/2015 13:59,,"7D Stabbing, 0928 hours, 1800 b/o Tubman Road SE, LOF H/M, 18 years of age, wearing army pants. CALL 911 W/ EVENT # I20150312150"
6.07E+17,6/7/2015 8:27,,Robbery F/V at 0230 hrs in the 300 b/o M ST NE LOF 5-6 B/M’s 1 wearing blue/white T shirt CALL 911 W/ EVENT # I20150311746
6.07E+17,6/7/2015 8:27,,"On behalf of the Bowie City Police Department, a Silver Alert is being activated for a missing 71-year old B/M.Missing Subject: William Jer…"
6.07E+17,6/7/2015 7:07,,3D is working a Robbery F/V at 1411 5th Street NW. LOF 5 B/M’s wearing white shirt shirt and blue jeans CALL 911 W/ EVENT #I20150311639
6.07E+17,6/7/2015 6:52,,"Stabbing in the 800 blk 7th St NW at 0148 hrs, LOF B/M, Mohawk hair style, pink shirt; B/F yellow dress driving a Silver Merz w/ DC tags CA…"
6.07E+17,6/7/2015 5:07,,"Shooting at 0037 hrs., 1600 b/o R St., SE – No lookout at this time CALL 911 W/ EVENT # I20150311447"
6.07E+17,6/7/2015 4:29,,"#D is working a robbery at New Jersey Ave NW/ Q Street NW. Lookout is for 4 B/M’s, Suspect (1) wearing white shirt / black pants. no usable…"
6.07E+17,6/7/2015 3:10,,Robbery/ F/V at 2020 hrs in the 1900 block H ST NE LOF 2 B/M’s end of lookout CALL 911 W/ EVENT # I20150310893
6.07E+17,6/7/2015 2:07,,"6D Shooting 2122 hours in the 2800 b/o Alabama Avenue SE. LOF: B/M, Black shirt, blue jeans, pony tail. CALL 911 W/ EVENT # I20150310968"
6.07E+17,6/7/2015 1:19,,"Robbery, 1900 block H St NE 2040 hrs. LOF 2 B/M older in appearance CALL 911 W/ EVENT # I20150310893"
6.07E+17,6/6/2015 23:12,,"Robbery Force and Violence at 1844 in 4300 b/o H St. SE. LOF 2 B/M, 15-25 years of age short hair dark skin 5'8-6'0, orange jacket no shirt…"
6.07E+17,6/6/2015 21:22,,"Alert, Unarmed carjacking, 1000 block Brentwood Rd NE at 1635 hrs. LOF 2013 Toyota Camry 4DR silver occupied 1 time. Rear bumper partially …"
6.07E+17,6/6/2015 20:22,,1D Robbery (Snatch) in the 600 b/o Pennsylvania Avenue SE. 3 Arrests. CALL 911 W/ EVENT # I20150310197
6.07E+17,6/6/2015 20:07,,MPD reports the all units are cleared the house fire in the 1400 b/o Madison St. NW and all streets are open.
6.07E+17,6/6/2015 16:52,,"MPD reports additional street closures: 14th St. to 16th St, Longfellow St. to Nicholson St. NW is closed"
6.07E+17,6/6/2015 16:35,,MPD reports that the 1400 b/o Madison St. NW is closed due to a house fire at 1423 Madison St. NW. Please use an alternate route.
6.07E+17,6/6/2015 8:37,,"Robbery (GUN) at 3939 Pennsylvania Ave SE at 0300. Look out for B/M, 5'9"", 150lbs, wearing black skully, blue jeans, and black jacket armed…"
6.07E+17,6/6/2015 8:37,,"stabbing at 0342 hours, 1400 b/o Irving Street, NW No lookout CALL 911 W/ EVENT # I20150309315"
6.07E+17,6/6/2015 7:37,,"Robbery Gun at 0156 hours in the 2500 b/o 17th Street, NW LOF (3) B/M’s, in a gray caravan, Suspect (1) armed w/ a shotgun CALL 911 W/ EVEN…"
6.07E+17,6/6/2015 7:37,,": Robber Gun, 0246 hours, 8th &amp; Butternut Street, NW LOF a B/M, 5'6"", wearing a gray and white t-shirt CALL 911 W/ EVENT # I20150309204"
6.07E+17,6/6/2015 7:37,,7D is investigating a shooting at 0221 hrs in the 100 block Irvington St SW LOF a black Chrysler or Inifinti w/ tinted windows CALL 911 W/ …
6.07E+17,6/6/2015 6:52,,"shooting at 0156 hours in the 2500 b/o 17th Street, NW LOF (3) B/M’s, in a gray caravan, Suspect (1) armed w/ a shotgun CALL 911 W/ EVENT #…"
6.07E+17,6/6/2015 6:22,,7D is investigating a shooting at 0149 hrs in the 800 block Chesapeake St SE. LOF a white Chrysler 300 possible MD unknown tags CALL 911 W/…
6.07E+17,6/6/2015 6:02,,7D is investigating a shooting &amp; stabbing at 0114 hrs in the 2700 b/o Martin Luther King Jr Ave SE. No Lookout CALL 911 W/ EVENT # I2015030…
6.07E+17,6/6/2015 6:02,,": Shooting, 0121 hours, 3rd &amp; Upshur Street, NW No lookout given CALL 911 W/ EVENT # I20150309004"
6.07E+17,6/6/2015 5:29,,": Robbery Snatch, 0020 hours, 3500 b/o 14th Street, NW LOF B/M, 5'9"", dark complexion CALL 911 W/ EVENT # I20150308866"
6.07E+17,6/6/2015 4:38,,"7D is investigating a Shooting at 2348 hours in the 3800 b/o 8th Street, SE No Lookout. CALL 911 W/ EVENT # I20150308775"
6.07E+17,6/6/2015 3:56,,Anne Arundel County Police Department reports the Silver Alert has been resolved in the case of Paul Berhard Pless.
6.07E+17,6/6/2015 3:56,,": Robbery Gun, 2303 hours, at 13th &amp; Ingraham Street, NW LOF (3) B/M’s wearing dark clothing (2) suspects armed w/ shotguns CALL 911 W/ EVE…"
6.07E+17,6/6/2015 2:21,,A confirmed Robbery Knife in the 2800 b/o Sherman Ave. NW. Look out for a B/M CALL 911 W/ EVENT I20150308376
6.07E+17,6/6/2015 1:22,,"Robbery Force and Violence 2058 in the unit b/o A St. SE/ Minnesota Ave. SE. Lookout is for 2 B/M’s, 16-18 years of age, slim build, white …"
6.07E+17,6/6/2015 1:02,,"Robbery Stealth at 1930 in the 4800 b/o Nannie Helen Burroughs Avenue, NE. Lookout is for a B/F, dark complexion, 5'6"", 120 pounds, 20-25 y…"
6.07E+17,6/5/2015 22:22,,"Robbery at 1700 in the 300 b/o 42nd St. NE. Lookout is for B/M, dark complexion, dreads, skinny build, 17-18 years of age, 5'7-5'8 CALL 911…"
6.07E+17,6/5/2015 21:47,,"On behalf of the Anne Arundel County Police Department, a Silver Alert is being activated for a missing 70-year-old white male.Missing Subj…"
6.07E+17,6/5/2015 20:43,,"4D Robbery, at 1610 hrs at 3600 Georgia ave NW LOF: B/M, Slim, Black Hat riding a back bike in a unknown direction. CALL 911 W/ EVENT # I20…"
6.07E+17,6/5/2015 20:07,,DDOT reports a motor vehicle accident on northbound 295 under the 11th St Bridge. Lane 1 (far left lane) is currently closed. Please avoid …
6.07E+17,6/5/2015 19:22,,"Stabbing (DV) in the 1000 blk 3rd St SW. LOF B/M, 5'5"", Short hair, black jeans, black shirt CALL 911 W/ EVENT #I20150307525"
6.07E+17,6/5/2015 17:52,,"A confirmed Robbery F/V on 14 Street &amp; T Street, NW. Look out for B/M GREEN JACKET UNABLE TO LOOK ON OTHER SUBJ L/S RUNNING ON 14TH BACKAPC…"
6.07E+17,6/5/2015 17:02,,The Police activity at 15th and G St NW is cleared and all street closures are now open.
6.07E+17,6/5/2015 15:26,,Secret Service reports police activity at 15th and G St. NW. 15th Street from Constitution Ave. to N.Y. Ave is closed. Please use an altern…
6.07E+17,6/5/2015 14:55,,"7D has a confirmed Robbery F/V at 1010 hours at 5th &amp; Trenton St, SE. LOF SUS WEARING A BLACK JACKET /// DARK SKIN , driving an orange Mope…"
6.07E+17,6/5/2015 13:36,,DDOT reports the motor vehicle accident on northbound 14th St Bridge has cleared and all lanes have reopened.
6.07E+17,6/5/2015 13:36,,DDOT reports a motor vehicle accident on northbound 14th St Bridge. Lane 4 (far right lane) is currently closed. DDOT ROP is on the scene. …
6.07E+17,6/5/2015 12:32,,DDOT reports a motor vehicle accident on 295 Southbound at Pennsylvania Ave SE. The Southbound on ramp along w/ lane 3(far right lane) are …
6.07E+17,6/5/2015 9:38,,MPD reports that Outbound Alabama Ave. SE between Stanton Rd. and 18th St. has reopened to traffic. The accident has been cleared from the …
6.07E+17,6/5/2015 9:38,,MPD reports that Alabama Ave. between Stanton Rd. and 18th St. SE is blocked outbound at this time due to a traffic accident. Inbound lanes…
6.07E+17,6/5/2015 0:08,,"Robbery (Gun)_1939 hrs at 1st Place NE &amp; Riggs Road NE. LOF: Burgundy Jeep Cherokee style, dark tinted windows, broken back window, occupie…"
6.07E+17,6/4/2015 23:53,,"Stabbing in the 4500 blk of 3rd Street, SE. Suspect is on the scene. CALL 911 W/ EVENT #I20150306124"
6.07E+17,6/4/2015 23:36,,"Armed Carjacking at 1853 hours 4200 22nd St, NE LOF a B/M driving a Toyota Corolla MD Registration A817715 unknown clothing description. CA…"
6.07E+17,6/4/2015 21:23,,3D Robbery at 1558 hrs at 13th &amp; T Street N.W. 2 Arrested CALL 911 W/ EVENT # I20150305712
6.07E+17,6/4/2015 18:14,,Pepco reports a power outage in the area of the 3900 b/o Benning Rd NE. approx 2000 are customers impacted (including Kelly Miller Middle S…
6.06E+17,6/4/2015 15:04,,"7D is investigating a Robbery in the 700 blk of Bonini Rd SE. LOF B/N, 5'11"", slim built, black shirt, green pants, red shoes, black skull …"
6.06E+17,6/4/2015 11:53,,DDOT reports that Northbound North Capitol Street (lane#2) is blocked. All lanes are now open on Southbound North Capitol Street. Please us…
6.06E+17,6/4/2015 11:36,,"MPD reports a vehicle fire at North Capitol and Harewood Rd NE area. Due to the incident, 1 lane is blocked Southbound on North Capitol. Ex…"
6.06E+17,6/4/2015 8:42,,"Critical Missing person at 3800 b/o Suitland Rd SE, LOF B/F 5'2-5'3/ 61 years old wearing a black sweater, black pants and green shoes CALL…"
6.06E+17,6/4/2015 6:19,,"7D is investigating a robbery Gun at 2340 hours in the 2211 S Street SE. LOF LOF 2 B/M’s, 6’0”, dreads, dark clothes, black ski mask, suspe…"
6.06E+17,6/4/2015 5:21,,"7D is investigating a Robbery Gun at 2320 in the 3300 MLK Ave SE.LOF 2 B/M’s, 5’9”, 165lbs, light complexion, dreads, gray hoodie, dark pan…"
6.06E+17,6/4/2015 5:21,,7D is investigating a Robbery Gun at 2320 in the 3300 MLK Ave SE. CALL 911
6.06E+17,6/4/2015 3:36,,"Washington Gas will be making emergency repairs until further notice along 17th St NE, in the area between Maryland Ave &amp; L St NE. This wil…"
6.06E+17,6/3/2015 23:52,,"Robbery (Force &amp; Violence) 1836 hours 2000 b/o New Hampshire Ave NW, Look out for 2 B/Ms wearing dark colored hooded shirts, CALL 911 W/ EV…"
6.06E+17,6/3/2015 23:22,,"7D is investigating a Robbery at 1749 hours in the 4000 b/o Livingston Road S.E.. LOF B/M, 5'7"", .22 to 25 years old, dark complexion, dred…"
6.06E+17,6/3/2015 20:32,,"Robbery snatch at 1603 in the 3800 b/o Pennsylvania Ave SE. LOF a B/M, 35-40 years of age, brown skin, beard, 5'7-5'9, gray sweatshirt, red…"
6.06E+17,6/3/2015 17:37,,DDOT reports North Capitol and H Streets NE has been cleared and all road closures associated w/ this incident have been reopened.
6.06E+17,6/3/2015 16:50,,DDOT reports eastbound H Street at North Capitol Street NE is closed due to a pedestrian struck. Please use an alternate route to avoid del…
6.06E+17,6/3/2015 11:53,,MPD reports that the road closure at 16th Street NW between R Street and T Street has been cleared. DC Fire moved their crews to the 1600 b…
6.06E+17,6/3/2015 8:51,,Street closure: 16th Street NW between R Street and T Street will remain closed to traffic at this time due to DC Fire activity.
6.06E+17,6/3/2015 7:39,,"DC Fire EMS reports a working 2 alarm fire at 1610 Riggs Pl NW, Washington, DC 20009 (Row House). The 16th Street NW between R Street and T…"
6.06E+17,6/3/2015 2:29,,The Silver Alert originating out of Montgomery County for Ms. Donna Johnson has been resolved.
6.06E+17,6/3/2015 1:41,,"Robbery Gun at 2111 in the 1900 b/o Naylor Road SE. LOF 2 B/M’s, 5'6, Suspect (1) skinny, wearing a shiny black/green coat; Suspect (2) thi…"
6.06E+17,6/3/2015 1:08,,Robbery (Snatch) in the 200 blk 19th St SE. LOF B/M…18-25YRS….5-7…SLIM BUILD….SHORT BLACK HAIR…BLACK T-SHIRT…DARK PANTS CALL 911 W/ EVENT #…
6.06E+17,6/2/2015 23:22,,The 1100 &amp; 1200 blocks of Florida Ave NW are now reopened in both directions.
6.06E+17,6/2/2015 22:47,,The 1100 &amp; 1200 blks. of Florida Ave NW are closed in both directions due to an auto accident. MPD &amp; FEMS on scene.
6.06E+17,6/2/2015 22:32,,DC Water reports a road closure on 17th St between Euclid St and Columbia Rd NW due to water main repairs. 8 apartment buildings and 4 home…
6.06E+17,6/2/2015 18:02,,"7D is investigating a Robbery (Gun) at 1315 hrs in the 2600 b/o Birney Place SE. LOF B/M, short haircut, white tshirt, gray sweatpants CALL…"
6.06E+17,6/2/2015 14:17,,"7D Robbery of Establishment (PNC) 4100 blk of South Capitol Street SE _ 0945 hrs_ LOF B/M, Tall wearing all black clothing, black hat, blac…"
6.06E+17,6/2/2015 13:52,,MPD reports Massachusetts Ave between 12th and 13th St NW are open.
6.06E+17,6/2/2015 12:42,,DDOT reports Eastern Ave. NE between Addison Rd. and Olive St. NE has been reopened to traffic in both directions.
6.06E+17,6/2/2015 11:38,,MPD reports that the Westbound ramp from the Sousa Bridge SE to SE/SW Freeway (395) has been cleared and all associated street closures hav…
6.06E+17,6/2/2015 11:23,,MPD reports street closure on Massachusetts Avenue NW between 12th Street and 13th Street NW is blocked in both directions due to a tree do…
6.06E+17,6/2/2015 9:52,,MPD reports that Eastern Ave. NE is closed to traffic in both directions at the underpass between Addison Rd. and Olive St. NE due to high …
6.06E+17,6/2/2015 9:32,,MPD reports the Westbound ramp from the Sousa Bridge SE to SE/SW Freeway (395) is closed due to High standing water. No estimated time has …
6.06E+17,6/2/2015 9:32,,MPD reports that the D St. ramp going into the 3rd St. Tunnel Southbound remains closed due to high standing water. Please use alternate ro…
6.06E+17,6/2/2015 3:10,,The road has reopened in the 1000 b/o 46th Street N.E.
6.06E+17,6/2/2015 2:38,,": Robbery Gun, 2149 hours, 6500 b/o 6th Street, NW, LOF B/M, w/ long hair wearing a long jacket, armed w/ a handgun CALL 911 W/ EVENT # I20…"
6.06E+17,6/2/2015 2:38,,"Stabbing, 2147 hours, 4200 b/o Blaine Street, NE CALL 911 W/ EVENT # I20150300190"
6.06E+17,6/2/2015 1:51,,"7D is investigating a Shooting at 2120 in the 3800 b/o South Capitol Street SE. LOF B/M, white t-shirt, dark pants CALL 911 W/ EVENT #I2015…"
6.06E+17,6/2/2015 1:22,,Attempt Robbery at 1913 hrs in the 1900 b/o Rhode Island Ave NE. Closed w/ an arrest. CALL 911 W/ EVENT # I20150299902
6.06E+17,6/2/2015 1:04,,Due to police activity the road is closed in the 1000 b/o 46th Street N.E. Please avoid area.
6.06E+17,6/1/2015 23:28,,"NWS has issued a Flash Flood Warning for the eastern half of the District, effective from now until 9PM. Radar and gauges indicate that 1 ½…"
6.06E+17,6/1/2015 22:42,,"NWS has issued a Severe Thunderstorm Warning for the south-central portion of the District. This is mostly the Bolling Air Force Base area,…"
6.06E+17,6/1/2015 22:42,,"Shooting in the 5000 B/O Just St, NE CALL 911 W/ EVENT # I20150299705"
6.05E+17,6/1/2015 22:07,,"On behalf of the Montgomery County Police Department, a Silver Alert is being activated for a missing 77-year-old white female. Missing Sub…"
6.05E+17,6/1/2015 22:07,,"7D is investigating a Robbery F&amp;V in the 4300 B/O S. Capitol St, SE LOF: 5B/F’s &amp; 1B/M occupying a blue conversion van CALL 911 W/ EVENT #I…"
